x1,x2,y
-1.1397071739196916,-0.7445788093121304,0
0.7086739015598165,1.0527170468258917,0
1.2133368610121977,0.6854380629383113,0
0.9097434982303813,1.5312727810299034,0
1.4681516814873508,-1.5480859434259533,1
-0.5440645111957707,-0.7865250172845158,0
1.0149079433076154,-0.6815473490019252,1
-0.6897091333709124,1.0000624973894021,1
0.8171193955703046,-1.4030370358492301,1
-0.7479397431014769,-0.31580152571681486,0
1.3187815078420377,1.0826501070915338,0
0.9979973070081873,-1.4743294235998226,1
1.7303220859384494,-1.4967079390055589,1
0.9367645761437,-1.8497431365127768,1
-1.0010803933487145,-1.475333842243697,0
-0.7992726117358511,-1.7526408300486298,0
-0.3922556247226924,1.3687896588118842,1
-0.02444937722274254,1.0324661849269838,1
-0.7439320481193323,0.8574398673353665,1
-1.2835342639001532,1.4340683815630728,1
1.292315474325456,0.5480052127347506,0
-1.792865151622955,0.612126916891419,1
1.3511468779353233,-0.39990221466447495,1
1.010310999880985,-1.1574806352655356,1
-0.8242409757088787,-0.3487289837769806,0
1.050766805635502,0.6221624383842819,0
-1.0869255896179477,1.296868139773381,1
-0.744535755464718,-0.8620241657057922,0
0.487424025107031,0.9220186057636016,0
-0.7839774566185002,-1.4841847570017874,0
-1.3998874599554252,0.6089939317303967,1
0.8427878885043938,0.49633277937824016,0
1.076348813714955,-1.1141497055989202,1
-0.8632542208133956,0.46616330872214085,1
1.8507583555261875,0.6889709875594223,0
-0.9553537392842336,0.9402400484363035,1
-1.2330997018899714,-2.1476769966673954,0
0.6244061542161139,-0.8618760631335626,1
0.7422508837428876,0.9997993424480521,0
-0.6232261443634266,-0.9935354357065185,0
0.9060187956804644,-1.6306276961904818,1
-0.9704116233658436,0.5646395089050874,1
1.3244115492083945,0.8705498683734871,0
1.281797539301934,-0.6103736553116499,1
-1.0842959385445246,1.2371180501538876,1
0.8363448559155359,1.17546824287378,0
-1.155038692089071,-1.6015118303285933,0
0.7271501915815017,0.6664859159215075,0
1.6661257704864747,-1.1218364641022458,1
-1.363842770671458,-1.316985662586534,0
0.994219689834547,1.4026547877457844,0
-0.9036434423552986,0.6916773512487332,1
1.5466919315559602,-0.7688886316189649,1
1.37678691672625,1.51406631074723,0
0.8606164872522163,-1.363913625674921,1
0.955334678572836,0.6236893106867007,0
0.9123764500765029,1.5078851407763172,0
-1.3375515323932976,1.1926604480647427,1
-1.0654177704549161,-0.9234661359731419,0
-1.1481500581440862,-1.4277832595969349,0
-0.9867826897605562,-0.8819581257612705,0
-0.907492834216324,-1.3719568187812619,0
-1.09945899512286,-0.3358230164965039,0
0.5878062613869732,0.8460336188879357,0
-1.0827262864899074,-1.5301783828800513,0
-1.0901536001293468,0.48243559670087666,1
-0.15874802314857084,0.9517304133683799,1
-1.0846584416831777,-0.23885816701615792,0
1.0044711815237344,0.8983398317244481,0
-1.4247028682257543,-1.067874638252459,0
-0.8460945751605468,-0.831380126958154,0
-0.9843367091653199,0.9595177558047189,1
-1.4384318863047685,-0.745608600464116,0
-0.6640303080715004,-1.2097084122701829,0
0.8199901415741349,1.3228949865219435,0
-0.8689507107743654,-1.3734063212974807,0
-0.7152277284655513,0.9041060929296301,1
0.64430853028686,-0.8908282239003716,1
-1.1240420200469763,0.9983169310959387,1
1.6409158489803777,-0.44398766737958506,1
-1.1791649407966054,-1.088365096083912,0
-0.8522720825705665,1.5298028625800688,1
-1.4544182983864948,-0.6722231216492314,0
-0.6144973693618685,-0.6771912009425191,0
0.7409598281169263,1.0561166792985015,0
0.6488092253072408,1.146864095354372,0
0.6884326316716645,-1.1437951655279903,1
1.0391497517599966,-1.3506966241512541,1
1.134775601552018,0.4990225928117581,0
-0.7199284185702164,-1.150257480850309,0
0.5311520686276517,0.4104734795076931,0
1.317633402910934,-1.0993152402106383,1
-0.7062017842444146,1.0502394615897932,1
1.0914749623421731,-0.87047669666244,1
-1.3877617514770222,-0.6491201667913415,0
-1.61919800734076,-1.2432039995124362,0
1.1523705085888065,0.1026791527512938,0
-1.3576705103677673,0.7954051760123281,1
-0.8617379438149043,0.7569027320011513,1
-1.2972857873338026,0.806992102804773,1
1.3986274522580788,0.8259972283819088,0
-1.035584471367299,-1.2813960133133362,0
1.698348317848979,0.393015304863478,0
1.1719585709117928,-0.8843639026002048,1
-0.7457053409077601,-0.607345869033973,0
-1.3013048898365802,1.700464319400834,1
1.1500573904821338,1.0357816663805286,0
1.1235529419629369,-0.7294531117731009,1
-0.5125836710814777,0.740461376354673,1
0.5938111310118127,0.6979619228264393,0
-1.225388989873548,-0.6776997797816577,0
-1.224658263902134,1.6965140893059472,1
1.3884848510319892,-0.6394027792937222,1
1.216050794388321,-0.8370346666713923,1
-0.4734945879824013,1.1343784771420427,1
0.755452334562266,0.9232746803761487,0
0.7451446586447495,-0.8948663915404154,1
-0.5032127539054161,-0.3765433005165376,0
-0.8066298744020804,-0.9369369758069911,0
0.7899094364118862,-0.679294971025523,1
-1.1081361820802698,1.0784874992556033,1
-0.6277226865070102,0.23000470220506386,1
-0.9517573126358059,-0.6031510578734618,0
1.2460657335400676,-1.2098707129866209,1
1.219862777960536,-1.3035674316043875,1
-1.1853018278007452,1.4300067355720865,1
-1.165853942869862,0.8475163704916907,1
1.3976002967323664,0.009973784379042838,1
-0.3185970924527889,1.13985766042961,1
0.9773175287373694,1.1248268710019256,0
1.9170976083591629,0.17939334347460711,0
-1.2405245279880326,1.3290301530303605,1
